delivery_id,order_id,date,delivery_slot,distance_km,time_taken_min,delivery_cost_inr,status
DEL02572,ORD02572,2024-03-03,15:00-18:00,26.22,113.8,95.47,Delivered
DEL02573,ORD02573,2024-03-10,18:00-21:00,25.01,79.1,112.77,Delivered
DEL02574,ORD02574,2024-03-22,15:00-18:00,17.85,51.4,81.29,Delivered
DEL02575,ORD02575,2024-03-26,18:00-21:00,15.6,45.4,83.15,Delivered
DEL02576,ORD02576,2024-03-15,12:00-15:00,40.67,123.0,129.64,Delivered
DEL02577,ORD02577,2024-03-03,09:00-12:00,13.17,52.5,60.83,Delivered
DEL02578,ORD02578,2024-03-24,18:00-21:00,8.43,37.3,63.83,Delivered
DEL02579,ORD02579,2024-03-15,09:00-12:00,25.12,69.8,84.36,Delivered
DEL02580,ORD02580,2024-03-11,15:00-18:00,43.63,163.6,137.83,Delivered
DEL02581,ORD02581,2024-03-11,18:00-21:00,23.54,91.0,107.72,Delivered
DEL02582,ORD02582,2024-03-30,18:00-21:00,3.1,13.1,45.97,Delivered
DEL02583,ORD02583,2024-03-11,18:00-21:00,33.07,121.4,144.09,Delivered
DEL02584,ORD02584,2024-03-01,18:00-21:00,14.95,46.4,85.67,Delivered
DEL02585,ORD02585,2024-03-08,12:00-15:00,5.57,22.7,41.53,Delivered
DEL02586,ORD02586,2024-03-08,12:00-15:00,25.57,68.0,89.04,Delivered
DEL02587,ORD02587,2024-03-28,15:00-18:00,11.65,43.8,62.0,Delivered
DEL02588,ORD02588,2024-03-30,15:00-18:00,32.47,125.9,133.79,Delivered
DEL02589,ORD02589,2024-03-08,12:00-15:00,40.99,123.4,146.99,Delivered
DEL02590,ORD02590,2024-03-22,18:00-21:00,40.12,133.4,146.1,Delivered
DEL02591,ORD02591,2024-03-26,18:00-21:00,20.9,63.4,95.15,Delivered
DEL02592,ORD02592,2024-03-17,15:00-18:00,10.65,45.0,63.22,Delivered
DEL02593,ORD02593,2024-03-09,15:00-18:00,13.56,59.1,66.24,Delivered
DEL02594,ORD02594,2024-03-08,12:00-15:00,18.5,50.9,85.62,Delivered
DEL02595,ORD02595,2024-03-06,18:00-21:00,2.15,7.3,46.31,Delivered
DEL02596,ORD02596,2024-03-07,18:00-21:00,32.14,104.0,126.5,Delivered
DEL02597,ORD02597,2024-03-01,09:00-12:00,11.44,44.7,59.43,Delivered
DEL02598,ORD02598,2024-03-11,15:00-18:00,33.22,118.1,133.08,Delivered
DEL02599,ORD02599,2024-03-02,18:00-21:00,15.85,54.0,85.65,Delivered
DEL02600,ORD02600,2024-03-21,18:00-21:00,36.77,128.9,160.81,Delivered
DEL02601,ORD02601,2024-03-19,09:00-12:00,8.78,31.6,52.66,Delivered
DEL02602,ORD02602,2024-03-17,18:00-21:00,25.15,78.3,103.99,Delivered
DEL02603,ORD02603,2024-03-15,09:00-12:00,44.1,121.1,137.0,Delayed
DEL02604,ORD02604,2024-03-23,09:00-12:00,12.43,50.1,56.92,Delivered
DEL02605,ORD02605,2024-03-24,12:00-15:00,2.72,6.8,40.99,Delivered
DEL02606,ORD02606,2024-03-25,15:00-18:00,1.35,4.6,38.64,Delivered
DEL02607,ORD02607,2024-03-06,09:00-12:00,32.06,123.4,112.52,Delivered
DEL02608,ORD02608,2024-03-11,18:00-21:00,16.75,69.7,93.39,Delivered
DEL02609,ORD02609,2024-03-30,18:00-21:00,31.2,82.7,132.78,Delivered
DEL02610,ORD02610,2024-03-30,09:00-12:00,16.03,43.8,66.06,Delivered
DEL02611,ORD02611,2024-03-17,09:00-12:00,3.41,10.9,39.84,Delivered
DEL02612,ORD02612,2024-03-28,12:00-15:00,9.97,34.4,57.66,Delivered
DEL02613,ORD02613,2024-03-15,09:00-12:00,24.38,104.7,82.79,Delivered
DEL02614,ORD02614,2024-03-20,09:00-12:00,11.37,49.4,61.5,Delivered
DEL02615,ORD02615,2024-03-26,18:00-21:00,25.21,81.6,104.49,Delivered
DEL02616,ORD02616,2024-03-05,18:00-21:00,21.56,55.4,100.53,Delivered
DEL02617,ORD02617,2024-03-22,15:00-18:00,6.05,17.9,46.96,Delivered
DEL02618,ORD02618,2024-03-14,15:00-18:00,1.33,3.8,39.77,Delivered
DEL02619,ORD02619,2024-03-28,18:00-21:00,42.85,176.4,167.03,Delivered
DEL02620,ORD02620,2024-03-04,09:00-12:00,12.95,56.1,65.66,Delivered
DEL02621,ORD02621,2024-03-16,18:00-21:00,3.95,11.7,51.91,Delivered
DEL02622,ORD02622,2024-03-25,18:00-21:00,41.61,153.5,156.22,Delayed
DEL02623,ORD02623,2024-03-14,12:00-15:00,23.14,103.5,94.28,Delivered
DEL02624,ORD02624,2024-03-02,09:00-12:00,34.02,95.8,119.48,Delivered
DEL02625,ORD02625,2024-03-07,18:00-21:00,19.14,51.2,92.16,Delivered
DEL02626,ORD02626,2024-03-09,15:00-18:00,14.32,52.8,68.21,Delivered
DEL02627,ORD02627,2024-03-10,18:00-21:00,37.68,109.8,135.01,Delivered
DEL02628,ORD02628,2024-03-16,09:00-12:00,43.38,168.4,150.74,Delivered
DEL02629,ORD02629,2024-03-14,09:00-12:00,6.17,25.6,41.57,Delayed
DEL02630,ORD02630,2024-03-12,15:00-18:00,29.19,120.8,106.39,Delivered
DEL02631,ORD02631,2024-03-10,18:00-21:00,17.68,51.5,88.97,Delivered
DEL02632,ORD02632,2024-03-15,09:00-12:00,14.47,56.6,71.23,Delivered
DEL02633,ORD02633,2024-03-30,15:00-18:00,15.46,48.0,79.24,Delivered
DEL02634,ORD02634,2024-03-26,12:00-15:00,8.43,31.8,53.79,Delivered
DEL02635,ORD02635,2024-03-21,12:00-15:00,10.35,40.1,63.14,Delivered
DEL02636,ORD02636,2024-03-10,09:00-12:00,37.55,118.0,124.16,Delivered
DEL02637,ORD02637,2024-03-19,09:00-12:00,9.23,31.3,55.38,Returned
DEL02638,ORD02638,2024-03-26,12:00-15:00,27.94,84.1,98.8,Delivered
DEL02639,ORD02639,2024-03-19,12:00-15:00,38.35,129.5,128.34,Delivered
DEL02640,ORD02640,2024-03-05,12:00-15:00,14.87,56.2,66.86,Delivered
DEL02641,ORD02641,2024-03-22,15:00-18:00,16.25,60.4,71.77,Delivered
DEL02642,ORD02642,2024-03-29,15:00-18:00,1.01,3.1,37.09,Delivered
DEL02643,ORD02643,2024-03-15,09:00-12:00,43.0,119.9,131.68,Delivered
DEL02644,ORD02644,2024-03-03,15:00-18:00,41.9,166.6,161.42,Delivered
DEL02645,ORD02645,2024-03-27,18:00-21:00,4.36,12.3,46.93,Delivered
DEL02646,ORD02646,2024-03-28,12:00-15:00,12.5,36.4,63.8,Delivered
DEL02647,ORD02647,2024-03-22,15:00-18:00,39.87,126.3,141.29,Delivered
DEL02648,ORD02648,2024-03-26,09:00-12:00,5.71,20.0,41.59,Delivered
DEL02649,ORD02649,2024-03-27,18:00-21:00,1.92,5.8,39.17,Delivered
DEL02650,ORD02650,2024-03-19,18:00-21:00,6.06,15.4,49.87,Delivered
DEL02651,ORD02651,2024-03-08,18:00-21:00,16.24,60.3,82.69,Delivered
DEL02652,ORD02652,2024-03-11,12:00-15:00,18.46,61.4,85.09,Delivered
DEL02653,ORD02653,2024-03-23,12:00-15:00,14.09,39.5,68.0,Delivered
DEL02654,ORD02654,2024-03-11,09:00-12:00,4.26,14.1,43.99,Delivered
DEL02655,ORD02655,2024-03-03,15:00-18:00,42.65,186.9,155.82,Delivered
DEL02656,ORD02656,2024-03-12,09:00-12:00,9.92,34.9,54.65,Delivered
DEL02657,ORD02657,2024-03-02,15:00-18:00,42.55,187.8,149.44,Delivered
DEL02658,ORD02658,2024-03-18,09:00-12:00,22.07,76.3,81.87,Delivered
DEL02659,ORD02659,2024-03-29,12:00-15:00,38.64,142.6,124.58,Delivered
DEL02660,ORD02660,2024-03-17,09:00-12:00,18.97,81.3,72.69,Delivered
DEL02661,ORD02661,2024-03-14,12:00-15:00,4.92,14.5,42.04,Delivered
DEL02662,ORD02662,2024-03-25,18:00-21:00,22.48,89.3,109.13,Delivered
DEL02663,ORD02663,2024-03-30,12:00-15:00,42.54,117.8,144.6,Delivered
DEL02664,ORD02664,2024-03-18,15:00-18:00,5.16,14.7,46.74,Returned
DEL02665,ORD02665,2024-03-22,12:00-15:00,42.8,148.4,148.63,Delivered
DEL02666,ORD02666,2024-03-24,18:00-21:00,27.53,85.2,115.86,Returned
DEL02667,ORD02667,2024-03-30,18:00-21:00,27.53,116.0,121.51,Delivered
DEL02668,ORD02668,2024-03-12,18:00-21:00,16.48,56.4,82.16,Delivered
DEL02669,ORD02669,2024-03-15,09:00-12:00,19.59,65.3,73.02,Delivered
DEL02670,ORD02670,2024-03-03,15:00-18:00,2.83,8.7,38.41,Delivered
DEL02671,ORD02671,2024-03-13,18:00-21:00,42.74,119.7,179.81,Delivered
DEL02672,ORD02672,2024-03-05,15:00-18:00,2.29,9.8,38.66,Delayed
DEL02673,ORD02673,2024-03-25,18:00-21:00,37.99,129.8,164.09,Delivered
DEL02674,ORD02674,2024-03-07,18:00-21:00,14.79,46.1,78.83,Delayed
DEL02675,ORD02675,2024-03-01,12:00-15:00,4.72,20.4,39.6,Delivered
DEL02676,ORD02676,2024-03-28,09:00-12:00,17.83,57.7,77.15,Delivered
DEL02677,ORD02677,2024-03-14,09:00-12:00,8.47,23.9,55.07,Delivered
DEL02678,ORD02678,2024-03-20,09:00-12:00,15.84,56.3,75.85,Delivered
DEL02679,ORD02679,2024-03-20,18:00-21:00,3.02,9.6,45.49,Delivered
DEL02680,ORD02680,2024-03-30,09:00-12:00,39.94,101.0,127.86,Delivered
DEL02681,ORD02681,2024-03-25,18:00-21:00,3.41,13.8,48.11,Delivered
DEL02682,ORD02682,2024-03-25,15:00-18:00,13.57,47.0,73.81,Delivered
DEL02683,ORD02683,2024-03-02,09:00-12:00,37.83,152.2,130.28,Delivered
DEL02684,ORD02684,2024-03-11,15:00-18:00,4.13,11.5,41.55,Delivered
DEL02685,ORD02685,2024-03-06,18:00-21:00,10.35,39.3,71.49,Delayed
DEL02686,ORD02686,2024-03-03,18:00-21:00,40.77,152.9,170.13,Delivered
DEL02687,ORD02687,2024-03-03,15:00-18:00,43.22,180.0,156.06,Delivered
DEL02688,ORD02688,2024-03-28,12:00-15:00,31.9,124.0,122.63,Delivered
DEL02689,ORD02689,2024-03-14,09:00-12:00,7.13,31.8,49.03,Delivered
DEL02690,ORD02690,2024-03-23,15:00-18:00,2.55,7.4,37.23,Returned
DEL02691,ORD02691,2024-03-09,09:00-12:00,35.73,141.9,113.18,Delivered
DEL02692,ORD02692,2024-03-03,18:00-21:00,7.6,27.2,55.56,Delivered
DEL02693,ORD02693,2024-03-25,12:00-15:00,30.73,119.8,102.47,Delivered
DEL02694,ORD02694,2024-03-26,09:00-12:00,43.12,193.3,141.29,Delivered
DEL02695,ORD02695,2024-03-07,09:00-12:00,26.63,91.6,101.66,Returned
DEL02696,ORD02696,2024-03-05,09:00-12:00,35.99,137.6,120.96,Delivered
DEL02697,ORD02697,2024-03-02,09:00-12:00,27.47,123.1,97.47,Delayed
DEL02698,ORD02698,2024-03-13,12:00-15:00,18.16,64.8,78.18,Delivered
DEL02699,ORD02699,2024-03-02,12:00-15:00,7.88,29.7,51.05,Delivered
DEL02700,ORD02700,2024-03-13,09:00-12:00,32.43,119.5,104.02,Delivered
DEL02701,ORD02701,2024-03-09,12:00-15:00,17.86,74.9,84.22,Delivered
DEL02702,ORD02702,2024-03-17,15:00-18:00,18.96,57.1,78.4,Delivered
DEL02703,ORD02703,2024-03-11,15:00-18:00,12.45,39.6,67.36,Delivered
DEL02704,ORD02704,2024-03-01,15:00-18:00,12.91,42.7,61.98,Delivered
DEL02705,ORD02705,2024-03-24,12:00-15:00,37.08,97.5,125.8,Delivered
DEL02706,ORD02706,2024-03-16,12:00-15:00,30.74,111.1,122.82,Delivered
DEL02707,ORD02707,2024-03-11,15:00-18:00,14.15,53.1,72.86,Delivered
DEL02708,ORD02708,2024-03-17,15:00-18:00,26.85,74.7,111.18,Delivered
DEL02709,ORD02709,2024-03-12,15:00-18:00,8.62,22.9,57.73,Delivered
DEL02710,ORD02710,2024-03-09,15:00-18:00,10.17,36.0,64.13,Delivered
DEL02711,ORD02711,2024-03-21,12:00-15:00,11.46,42.1,63.39,Delivered
DEL02712,ORD02712,2024-03-23,15:00-18:00,44.99,164.6,169.21,Delivered
DEL02713,ORD02713,2024-03-06,12:00-15:00,25.19,66.8,102.6,Delivered
DEL02714,ORD02714,2024-03-22,09:00-12:00,43.24,143.6,136.39,Delivered
DEL02715,ORD02715,2024-03-18,18:00-21:00,40.28,127.9,141.82,Delivered
DEL02716,ORD02716,2024-03-08,18:00-21:00,1.06,4.7,38.82,Delivered
DEL02717,ORD02717,2024-03-16,12:00-15:00,26.14,110.7,96.91,Delivered
DEL02718,ORD02718,2024-03-20,18:00-21:00,13.45,38.2,81.65,Delivered
DEL02719,ORD02719,2024-03-04,18:00-21:00,5.26,14.9,55.31,Delivered
DEL02720,ORD02720,2024-03-21,15:00-18:00,25.57,64.2,106.42,Delivered
DEL02721,ORD02721,2024-03-27,09:00-12:00,32.07,141.2,105.35,Delivered
DEL02722,ORD02722,2024-03-19,18:00-21:00,12.6,51.6,80.09,Delivered
DEL02723,ORD02723,2024-03-03,12:00-15:00,19.01,70.0,84.24,Delivered
DEL02724,ORD02724,2024-03-20,15:00-18:00,44.07,181.5,168.43,Delivered
DEL02725,ORD02725,2024-03-13,09:00-12:00,13.01,51.8,57.0,Delivered
DEL02726,ORD02726,2024-03-09,15:00-18:00,34.73,94.8,140.89,Delivered
DEL02727,ORD02727,2024-03-10,09:00-12:00,40.21,119.2,134.48,Delivered
DEL02728,ORD02728,2024-03-16,09:00-12:00,11.58,40.3,54.28,Delivered
DEL02729,ORD02729,2024-03-10,09:00-12:00,44.07,152.7,146.8,Delivered
DEL02730,ORD02730,2024-03-30,18:00-21:00,30.25,90.3,116.01,Delivered
DEL02731,ORD02731,2024-03-18,12:00-15:00,19.08,63.5,76.02,Delivered
DEL02732,ORD02732,2024-03-28,15:00-18:00,33.09,90.8,126.5,Delivered
DEL02733,ORD02733,2024-03-07,18:00-21:00,15.36,65.3,79.78,Delivered
DEL02734,ORD02734,2024-03-30,09:00-12:00,24.5,65.3,91.73,Delivered
DEL02735,ORD02735,2024-03-29,12:00-15:00,19.99,70.6,80.86,Returned
DEL02736,ORD02736,2024-03-22,15:00-18:00,44.71,137.1,144.06,Delivered
DEL02737,ORD02737,2024-03-18,09:00-12:00,35.16,116.8,122.96,Delivered
DEL02738,ORD02738,2024-03-17,09:00-12:00,23.02,62.4,92.91,Delivered
DEL02739,ORD02739,2024-03-21,15:00-18:00,9.36,35.0,60.91,Delivered
DEL02740,ORD02740,2024-03-05,09:00-12:00,35.86,93.9,110.09,Delivered
DEL02741,ORD02741,2024-03-02,09:00-12:00,8.82,23.8,53.13,Delivered
DEL02742,ORD02742,2024-03-11,09:00-12:00,15.89,69.1,73.52,Delivered
DEL02743,ORD02743,2024-03-12,15:00-18:00,30.66,84.1,113.58,Delivered
DEL02744,ORD02744,2024-03-17,15:00-18:00,5.33,14.2,46.4,Delivered
DEL02745,ORD02745,2024-03-21,12:00-15:00,6.31,17.0,52.34,Delivered
DEL02746,ORD02746,2024-03-10,18:00-21:00,17.9,72.2,83.09,Delivered
DEL02747,ORD02747,2024-03-25,09:00-12:00,17.31,65.2,78.99,Delivered
DEL02748,ORD02748,2024-03-02,12:00-15:00,27.05,76.4,100.4,Delayed
DEL02749,ORD02749,2024-03-13,18:00-21:00,27.06,82.3,107.74,Delivered
DEL02750,ORD02750,2024-03-01,15:00-18:00,3.12,8.7,38.37,Delivered
DEL02751,ORD02751,2024-03-18,09:00-12:00,11.66,48.1,58.31,Delivered
DEL02752,ORD02752,2024-03-22,12:00-15:00,18.56,61.1,85.31,Delivered
DEL02753,ORD02753,2024-03-01,15:00-18:00,7.29,26.4,48.75,Delivered
DEL02754,ORD02754,2024-03-02,18:00-21:00,8.92,33.6,63.12,Delivered
DEL02755,ORD02755,2024-03-29,09:00-12:00,25.46,89.8,100.6,Delivered
DEL02756,ORD02756,2024-03-25,09:00-12:00,31.2,83.6,107.13,Delivered
DEL02757,ORD02757,2024-03-23,18:00-21:00,4.38,18.3,50.28,Delivered
DEL02758,ORD02758,2024-03-30,15:00-18:00,24.4,93.7,96.24,Delivered
DEL02759,ORD02759,2024-03-03,15:00-18:00,20.52,91.3,81.3,Delivered
DEL02760,ORD02760,2024-03-14,12:00-15:00,1.56,6.2,37.86,Delivered
DEL02761,ORD02761,2024-03-08,12:00-15:00,12.24,30.6,60.23,Delivered
DEL02762,ORD02762,2024-03-04,12:00-15:00,28.59,128.5,96.55,Delivered
DEL02763,ORD02763,2024-03-01,15:00-18:00,8.24,22.5,51.14,Delivered
DEL02764,ORD02764,2024-03-01,18:00-21:00,4.46,15.7,47.39,Delivered
DEL02765,ORD02765,2024-03-23,09:00-12:00,14.69,39.4,71.88,Delivered
DEL02766,ORD02766,2024-03-13,15:00-18:00,33.54,85.3,131.2,Delivered
DEL02767,ORD02767,2024-03-11,09:00-12:00,34.45,125.2,111.69,Delivered
DEL02768,ORD02768,2024-03-18,12:00-15:00,24.43,68.2,97.33,Delivered
DEL02769,ORD02769,2024-03-20,15:00-18:00,15.42,47.8,74.09,Delivered
DEL02770,ORD02770,2024-03-27,12:00-15:00,42.01,168.9,148.88,Delivered
DEL02771,ORD02771,2024-03-29,15:00-18:00,41.91,140.0,150.94,Delivered
DEL02772,ORD02772,2024-03-10,15:00-18:00,32.68,97.8,125.55,Delivered
DEL02773,ORD02773,2024-03-15,18:00-21:00,16.83,45.6,78.9,Delivered
DEL02774,ORD02774,2024-03-09,12:00-15:00,17.02,49.3,78.72,Delivered
DEL02775,ORD02775,2024-03-10,12:00-15:00,2.93,11.9,35.48,Delivered
DEL02776,ORD02776,2024-03-09,12:00-15:00,38.79,97.3,121.87,Delivered
DEL02777,ORD02777,2024-03-04,15:00-18:00,31.93,123.6,111.29,Delivered
DEL02778,ORD02778,2024-03-18,12:00-15:00,18.69,78.7,84.33,Delivered
DEL02779,ORD02779,2024-03-16,15:00-18:00,14.68,56.5,76.16,Delivered
DEL02780,ORD02780,2024-03-08,09:00-12:00,6.96,17.8,48.74,Delivered
DEL02781,ORD02781,2024-03-14,12:00-15:00,27.37,97.5,103.11,Delivered
DEL02782,ORD02782,2024-03-08,09:00-12:00,34.81,148.7,126.82,Delivered
DEL02783,ORD02783,2024-03-19,15:00-18:00,23.52,85.8,98.36,Delivered
DEL02784,ORD02784,2024-03-22,15:00-18:00,27.59,84.5,102.91,Delivered
DEL02785,ORD02785,2024-03-20,12:00-15:00,40.46,131.1,125.47,Delivered
DEL02786,ORD02786,2024-03-13,15:00-18:00,7.26,25.4,57.46,Delivered
DEL02787,ORD02787,2024-03-15,15:00-18:00,21.29,62.7,83.91,Delivered
DEL02788,ORD02788,2024-03-23,18:00-21:00,26.11,99.2,122.41,Delivered
DEL02789,ORD02789,2024-03-12,12:00-15:00,18.76,83.4,73.08,Delivered
DEL02790,ORD02790,2024-03-06,09:00-12:00,4.27,16.3,36.67,Delivered
DEL02791,ORD02791,2024-03-26,09:00-12:00,12.99,40.1,64.69,Delivered
DEL02792,ORD02792,2024-03-22,12:00-15:00,5.82,16.4,48.98,Delivered
DEL02793,ORD02793,2024-03-07,09:00-12:00,9.52,24.3,58.04,Delivered
DEL02794,ORD02794,2024-03-17,18:00-21:00,20.31,66.6,100.78,Delivered
DEL02795,ORD02795,2024-03-05,18:00-21:00,44.5,144.7,170.42,Delivered
DEL02796,ORD02796,2024-03-08,09:00-12:00,36.98,144.0,113.49,Delivered
DEL02797,ORD02797,2024-03-14,12:00-15:00,35.93,131.2,133.03,Delivered
DEL02798,ORD02798,2024-03-18,18:00-21:00,38.06,114.2,150.59,Delivered
DEL02799,ORD02799,2024-03-29,09:00-12:00,32.66,85.0,117.25,Delivered
DEL02800,ORD02800,2024-03-09,18:00-21:00,36.38,147.6,144.6,Delivered
DEL02801,ORD02801,2024-03-15,12:00-15:00,41.84,112.0,146.81,Delayed
DEL02802,ORD02802,2024-03-11,15:00-18:00,40.43,134.8,134.35,Returned
DEL02803,ORD02803,2024-03-13,18:00-21:00,18.08,76.2,87.47,Delivered
DEL02804,ORD02804,2024-03-27,15:00-18:00,31.49,105.7,110.05,Delivered
DEL02805,ORD02805,2024-03-14,09:00-12:00,18.38,49.4,74.73,Delivered
DEL02806,ORD02806,2024-03-02,18:00-21:00,21.17,57.7,105.34,Delivered
DEL02807,ORD02807,2024-03-23,15:00-18:00,4.66,12.0,42.32,Delivered
DEL02808,ORD02808,2024-03-19,12:00-15:00,22.74,88.2,83.98,Delivered
DEL02809,ORD02809,2024-03-10,15:00-18:00,1.78,6.3,36.66,Delivered
DEL02810,ORD02810,2024-03-05,09:00-12:00,25.94,94.4,99.88,Delivered
DEL02811,ORD02811,2024-03-17,12:00-15:00,22.58,64.8,92.4,Delivered
DEL02812,ORD02812,2024-03-29,09:00-12:00,42.72,137.7,134.32,Delivered
DEL02813,ORD02813,2024-03-25,12:00-15:00,39.34,134.6,124.99,Delivered
DEL02814,ORD02814,2024-03-04,09:00-12:00,4.44,17.4,37.22,Delivered
DEL02815,ORD02815,2024-03-30,12:00-15:00,38.25,110.0,141.86,Delivered
DEL02816,ORD02816,2024-03-22,18:00-21:00,39.36,147.8,157.39,Delivered
DEL02817,ORD02817,2024-03-21,15:00-18:00,29.41,123.0,114.69,Delivered
DEL02818,ORD02818,2024-03-20,09:00-12:00,19.38,74.5,78.51,Delivered
DEL02819,ORD02819,2024-03-05,15:00-18:00,30.44,121.2,119.88,Delivered
DEL02820,ORD02820,2024-03-29,09:00-12:00,9.41,28.3,48.28,Delivered
DEL02821,ORD02821,2024-03-21,15:00-18:00,13.33,49.1,64.71,Delivered
DEL02822,ORD02822,2024-03-17,09:00-12:00,39.47,141.3,137.45,Delivered
DEL02823,ORD02823,2024-03-15,09:00-12:00,10.54,29.0,60.03,Delivered
DEL02824,ORD02824,2024-03-15,09:00-12:00,31.36,93.5,98.96,Delayed
DEL02825,ORD02825,2024-03-20,12:00-15:00,40.65,168.8,139.43,Delivered
DEL02826,ORD02826,2024-03-14,18:00-21:00,1.42,3.6,36.34,Delivered
DEL02827,ORD02827,2024-03-19,12:00-15:00,11.88,50.5,68.1,Delivered
DEL02828,ORD02828,2024-03-16,12:00-15:00,16.17,64.2,71.13,Delivered
DEL02829,ORD02829,2024-03-21,12:00-15:00,40.31,167.9,139.16,Delivered
DEL02830,ORD02830,2024-03-12,15:00-18:00,5.67,24.1,46.69,Delivered
DEL02831,ORD02831,2024-03-22,09:00-12:00,20.04,56.0,83.88,Delivered
DEL02832,ORD02832,2024-03-18,12:00-15:00,16.49,42.5,75.51,Delivered
DEL02833,ORD02833,2024-03-26,18:00-21:00,33.53,86.9,144.81,Delivered
DEL02834,ORD02834,2024-03-18,09:00-12:00,15.3,59.1,62.19,Delivered
DEL02835,ORD02835,2024-03-17,18:00-21:00,21.28,53.5,101.87,Delivered
DEL02836,ORD02836,2024-03-19,12:00-15:00,18.2,76.8,77.61,Delayed
DEL02837,ORD02837,2024-03-26,15:00-18:00,35.22,152.2,136.68,Delivered
DEL02838,ORD02838,2024-03-23,09:00-12:00,23.72,84.0,83.82,Delivered
DEL02839,ORD02839,2024-03-03,12:00-15:00,39.76,142.4,136.7,Delivered
DEL02840,ORD02840,2024-03-16,18:00-21:00,17.74,76.6,87.59,Delivered
DEL02841,ORD02841,2024-03-20,18:00-21:00,19.25,55.6,92.12,Delivered
DEL02842,ORD02842,2024-03-20,15:00-18:00,42.96,148.2,156.33,Delivered
DEL02843,ORD02843,2024-03-08,12:00-15:00,3.92,13.4,45.28,Returned
DEL02844,ORD02844,2024-03-27,12:00-15:00,9.15,39.8,54.53,Delayed
DEL02845,ORD02845,2024-03-06,09:00-12:00,26.1,100.4,91.42,Delivered
DEL02846,ORD02846,2024-03-23,15:00-18:00,8.92,24.1,56.2,Delivered
DEL02847,ORD02847,2024-03-11,12:00-15:00,38.6,145.3,138.33,Delivered
DEL02848,ORD02848,2024-03-17,15:00-18:00,21.33,84.4,92.39,Returned
DEL02849,ORD02849,2024-03-20,15:00-18:00,30.55,118.5,111.51,Delivered
DEL02850,ORD02850,2024-03-29,18:00-21:00,12.34,50.5,77.87,Delivered
DEL02851,ORD02851,2024-03-09,15:00-18:00,34.1,109.9,126.07,Delivered
DEL02852,ORD02852,2024-03-07,15:00-18:00,35.87,123.6,139.66,Delivered
DEL02853,ORD02853,2024-03-05,18:00-21:00,42.01,141.1,147.15,Delivered
DEL02854,ORD02854,2024-03-26,18:00-21:00,12.68,45.2,79.11,Delivered
DEL02855,ORD02855,2024-03-22,15:00-18:00,24.91,105.6,110.69,Delivered
DEL02856,ORD02856,2024-03-16,12:00-15:00,39.49,140.8,148.13,Delivered
DEL02857,ORD02857,2024-03-28,09:00-12:00,37.13,131.2,120.01,Delivered
DEL02858,ORD02858,2024-03-02,09:00-12:00,27.04,69.0,95.02,Delivered
DEL02859,ORD02859,2024-03-04,12:00-15:00,10.93,47.4,61.08,Delivered
DEL02860,ORD02860,2024-03-09,09:00-12:00,9.84,33.2,54.18,Delivered
DEL02861,ORD02861,2024-03-09,12:00-15:00,13.25,41.0,69.14,Delivered
DEL02862,ORD02862,2024-03-30,12:00-15:00,8.4,25.6,49.28,Delivered
DEL02863,ORD02863,2024-03-12,15:00-18:00,28.43,101.7,114.66,Delivered
DEL02864,ORD02864,2024-03-30,15:00-18:00,14.62,62.5,73.97,Delivered
DEL02865,ORD02865,2024-03-24,18:00-21:00,8.68,37.8,64.07,Delayed
DEL02866,ORD02866,2024-03-04,12:00-15:00,42.17,130.1,136.81,Delayed
DEL02867,ORD02867,2024-03-24,18:00-21:00,8.78,29.6,62.03,Delivered
DEL02868,ORD02868,2024-03-04,18:00-21:00,33.02,138.1,143.04,Delivered
DEL02869,ORD02869,2024-03-17,12:00-15:00,41.79,138.8,132.3,Delivered
DEL02870,ORD02870,2024-03-06,12:00-15:00,8.15,24.2,57.29,Delivered
DEL02871,ORD02871,2024-03-03,18:00-21:00,23.07,68.8,106.69,Delivered
DEL02872,ORD02872,2024-03-08,15:00-18:00,15.01,49.4,71.26,Delivered
DEL02873,ORD02873,2024-03-14,09:00-12:00,23.0,69.0,92.81,Returned
DEL02874,ORD02874,2024-03-12,15:00-18:00,34.5,153.6,136.45,Delivered
DEL02875,ORD02875,2024-03-04,09:00-12:00,42.43,183.8,123.61,Delivered
DEL02876,ORD02876,2024-03-12,15:00-18:00,15.16,49.6,81.54,Delivered
DEL02877,ORD02877,2024-03-28,15:00-18:00,19.42,79.7,86.18,Delivered
DEL02878,ORD02878,2024-03-21,18:00-21:00,30.27,130.3,115.58,Delivered
DEL02879,ORD02879,2024-03-21,09:00-12:00,25.92,97.0,85.38,Delivered
DEL02880,ORD02880,2024-03-01,15:00-18:00,31.58,117.5,125.15,Delivered
DEL02881,ORD02881,2024-03-01,12:00-15:00,41.82,170.8,145.04,Delivered
DEL02882,ORD02882,2024-03-07,09:00-12:00,37.05,153.7,131.09,Delivered
DEL02883,ORD02883,2024-03-01,18:00-21:00,40.2,134.2,153.37,Delivered
DEL02884,ORD02884,2024-03-19,15:00-18:00,21.48,69.7,93.85,Delivered
DEL02885,ORD02885,2024-03-25,18:00-21:00,5.08,20.0,46.52,Delivered
DEL02886,ORD02886,2024-03-13,15:00-18:00,16.45,46.5,81.82,Delivered
DEL02887,ORD02887,2024-03-11,15:00-18:00,22.23,58.6,92.21,Delivered
DEL02888,ORD02888,2024-03-28,15:00-18:00,44.09,162.7,161.23,Delivered
